379,Contemporary explainations for Sunan Nasaie : a study of Sheikh Muhammad Ali Adam approach in his commentary Zakhirah Al-'Uqba / Romzi Taleh.- Details in Pendeta Discovery
380,Corak kepimpinan Kiyai Haji Hasyim Asyari sebagai pengasas nahdlatul ulama dan Kiyai Haji Ahmad Dahlan sebagai pengasas Muhammadiyah : suatu kajian perbandingan / Abdul Muthalib M. Nursan.- Details in Pendeta Discovery
381,Criminal responsibility for acts committed during the demonstrations : comparative study in the framework of Islamic Shariah and Libyan Laws / Ibrahim Meftah Alfellag.- Details in Pendeta Discovery
382,Da`f al-qayyim al-akhlaqiyah lada ba`d tullab al-jami`at al-Sa`udiyah : Jami`at al-Ta'if anmudhajan / Khalid ibn `Ali al-Qarni.- Details in Pendeta Discovery
383,Dakwah al-Qur'an kepada orang bukan Islam : suatu kajian khusus terhadap dakwah di kalangan masyarakat Cina di Wilayah Persekutuan / Abdul Aziz bin Mohd. Zin.- Details in Pendeta Discovery
384,Dakwah dan orang asli di Semenanjung Malaysia : kajian khusus terhadap rumpun bangsa Temuan di Negeri Selangor / Nordin bin Ahmad.- Details in Pendeta Discovery
385,Dakwah di kalangan kakitangan kerjaan di Kuala Lumpur : kajian khusus tentang penglibatan dan keberkesanannya / Abd. Kodir bin Sallah.- Details in Pendeta Discovery
386,Dakwah di kalangan mak nyah muslim di Kuala Lumpur / Rozi bin Zakaria.- Details in Pendeta Discovery
387,Dakwah di Universiti Selangor : kajian masalah pelaksanaan dan penerimaan pelajar / Wan Yusnee Wan Abdullah.- Details in Pendeta Discovery
388,Dakwah Islam kepada masyarakat terasing di Riau : kajian kes suku Talang Mamak / Jamaluddin Ali Rubain.- Details in Pendeta Discovery
389,Dakwah Islamiah di Malaysia : satu tinjauan kaedah dan adaptasi pemasaran / Mariam Bt. Abd. Majid.- Details in Pendeta Discovery
390,Dakwah Islamiah kepada Orang Asli : kajian khusus mengenai transformasi minda masyarakat Semai selepas memeluk Islam / Zakuan Sawai.- Details in Pendeta Discovery
391,Dakwah jemaah tabligh di Tanah Terban Aceh Tamiang Indonesia : kajian tentang sumbangannya kepada pembangunan modal insan / Zamzami bin Usman.- Details in Pendeta Discovery
392,Dakwah kepada orang pekak di Wilayah Persekutuan Kuala Lumpur / Abdul Munir Haji Ismail.- Details in Pendeta Discovery
393,Dakwah kepada remaja yang mengalami tekanan emosi : kajian di Kajang Selangor Darul Ehsan / Fariza Md. Sham.- Details in Pendeta Discovery
394,|Dakwah Parti Islam Semalaysia (PAS) melalui politik : kajian terhadap persepsi jemaah tabligh di Masjid Jamek Bandar Baru Seri Petaling, Kuala Lumpur / Ahmad Fakhruddin Mohd Tahir ; diselia Dr. Roslan Mohamed.- Details in Pendeta Discovery|
395,Dalil-dalil Ibn Sina dalam membuktikan wujud tuhan / Rajab bin Selamat.- Details in Pendeta Discovery
396,Dalil-dalil Ibn Sina dalam membuktikan wujud Tuhan / Rajab Selamat.- Details in Pendeta Discovery
397,Daman al-mithl in the contract of al-ijarah and al-rahn : a comparative jurisprudential study / Hossam Eldin Ibrahiem.- Details in Pendeta Discovery
398,Dasar dan strategi pembangunan pelancongan di Langkawi : analisis menurut perspektif ekonomi Islam / Mohd Al Hafiz bin Adnan.- Details in Pendeta Discovery
399,|Dasar penerapan nilai-nilai Islam dalam pentadbiran awam Malaysia : satu kajian persepsi di Institut Tadbiran Awam Negara (INTAN) Bukit Kiara, Kuala Lumpur / oleh Maznah binti Ali.- Details in Pendeta Discovery|
400,Dasar sekuriti makanan di Malaysia dari tahun 1984-2008 : kajian dari perspektif ekonomi Islam / Noorfazreen Mohd Aris- Details in Pendeta Discovery
401,Dato' Haji Ismail Yusoff : sumbangannya terhadap perkembangan Islam di Kelantan / Faisal @ Ahmad Faisal bin Abdul Hamid.- Details in Pendeta Discovery
402,Dato' Haji Muhammad bin Nasir : sumbangannya kepada pendidikan Islam / Mohd Zahiruddin bin Ahmad @ Mohd Zain.- Details in Pendeta Discovery
403,Dato' Haji Muhammad Noor bin Haji Ibrahim : biografi dan peranannya terhadap perkembangan Islam di Kelantan / Azman bin Awang Noh.- Details in Pendeta Discovery
404,Dato' Syeikh Abdul Halim Othman (1910-1997M) : sejarah dan sumbangan di negeri Kedah Darul Aman / Ku Muhamad Asmadi bin Ku Mohd Saad.- Details in Pendeta Discovery
405,|Datuk Haji Abdul Kadir Hassan : pemikiran dan sumbangannya dalam perkembangan Islam di Kuching, Sarawak / Kipli Haji Yassin.- Details in Pendeta Discovery|
406,Dawabit samahat al-Islam fi al-siyam : dirasah ta'siliyah tahliliyah / Alharbi Khalid Hindik ; al-mushrif Abdul Karim Ali.- Details in Pendeta Discovery
407,Dawabit tahawwal al-sharikat al-`ailiyah ila al-sharikat al-musahamah min manzur al-fiqh al-Islami wa qanun al-sharikat al-tijariyah al-Yamani / Burhan `Abd al-Rahman al-Qarshi.- Details in Pendeta Discovery
408,Dawr al-murshid al-dini fi tahqiq al-tafawwuq al-usri bi-markaz al-istisharat al-`ailah fi dawlah Qatar / Hassan ibn Salim ibn Hassan al-Breiki.- Details in Pendeta Discovery
409,|Dawr al-walidin fi tanmiyah maharat al-tafkir al-ibda`i la-diy tulab al-marhalah al-thanawiyah : dirasat maydaniyah fi madinah Sibha, Libya / Qadriyah `Umar Fadhil al-Sharif.- Details in Pendeta Discovery|
410,Dayah mudi mesra Aceh dalam perspektif dakwah / Irhamna Yusra.- Details in Pendeta Discovery
411,|The Demographic history of Palestine during British administration, 1917-1948 : a study on the Arabs and Jewish population / Ummu Zainab Al-Abidah binti Zainal Abidin ; supervised by Prof Madya Dr Mohd Roslan Mohd Noor.- Details in Pendeta Discovery|
412,Determinants influencing halal food consumption among generation Y muslims in Malaysian private universities / Aiedah binti Abdul Khalek.- Details in Pendeta Discovery
413,The development of Islamic banking in Yemen / Ameen Hamed Khairan.- Details in Pendeta Discovery
414,Dhikr ism al-dhat dalam tasawuf dan pengamalannya dalam Tarekat Naqshabandiyyah Khalidiyyah di Malaysia / Syed Hadzrullathfi bin Syed Omar.- Details in Pendeta Discovery
415,|Dikia rabano dalam masyarakat Kabupaten Agam Sumatera Barat, Indonesia / Awerman ; Diselia oleh Dr Abdullah Yusof.- Details in Pendeta Discovery|
416,Dilalah huruf dan sifat : kajian terhadap perkataan fara'id dalam al-Quran / Wan Mohd Al Hafiz Wan Mustapa ; Diselia oleh Dr Ahmad Najib Abdullah- Details in Pendeta Discovery
417,Dimensi tasawuf karya Hamka : analisis terhadap tafsir Al-Azhar / Abdul Rouf.- Details in Pendeta Discovery
418,Dinamiyah al-tajribah al-Yabaniyah al-mu`asirah fi al-tanmiyah al-iqtisadiyah al-durus al-mustafadah lil-`alam al-Islami / Nasir Yusuf.- Details in Pendeta Discovery
419,Dinar emas : kajian kemungkinan pelaksanaannya di Malaysia / Salmy Edawati binti Yaacob @ Muhamed Yaacob.- Details in Pendeta Discovery
420,Dirasat `an ishtihar al-ahadith al-da`ifah wa-al-maudu`ah wa-al-`amal bi-ha laday al-Malayuwiyin fi Kelantan wa-Naratiwat : ahadith kitab al-Jauhar al-Mauhub wa-munabbihat al-qulub namudhajan / Husniyah Salaeh.- Details in Pendeta Discovery
421,Diskriminasi harga makanan sebagai strategi perniagaan dari perspektif Islam : kajian di Kafeteria Kelab FRIM (Forest Research Institute Malaysia) Kepong / Hansen Rusliani ; diselia oleh Encik Azizi Che Seman.- Details in Pendeta Discovery
422,Divine attributes in Al-Kashshaf by Al-Zamakshari (538H) and Mafatih Al-Ghayb by Al-Razi (606H) : explanation and criticism / Kharsan Mohamed Abdullah ; supervised by Dr. Faizuri Abd Latif.- Details in Pendeta Discovery
423,Diyat mengikut realiti kehartaan dan kekeluargaan di Malaysia / Lukman Abdul Mutalib.- Details in Pendeta Discovery
424,|Doa menurut Al-Quran: suatu kajian mengenai kefahaman dan penghayatannya di kalangan masyarakat Wilayah Persekutuan, Kuala Lumpur / Mohd. Arifkham Bin Abdul Rahman.- Details in Pendeta Discovery|
425,The doctrine of certainty in the Islamic methods of inference / Yunus Soualhi.- Details in Pendeta Discovery
426,Doktrin 
427,Doktrin al-Masyaqqah Tajlib Al-Taysir : satu analisis mengikut pandangan Fuqaha / by Zainuddin Lateh.- Details in Pendeta Discovery
428,Doktrin dosa warisan di dalam agama kristian dari perspektif roman katholik : suatu analisis / Baharuddin bin Malek.- Details in Pendeta Discovery
429,|Doktrin non-triniti dalam ajaran Kristian : analisis sejarah, aliran dan penelitian tekstual / Mahmud Ahmad.- Details in Pendeta Discovery|
430,|Doktrin Nur Muhammad di alam Melayu : kajian terhadap pemikiran Hamzah Fansuri, Nur al-Din al-Raniri dan 'Abd al-Rauf al-Fansuri / Zulkefli bin Aini.- Details in Pendeta Discovery|
431,Doktrin pengasingan kuasa di Malaysia ditinjau dari perspektif teori politik Islam / Farizah binti Zulkafli.- Details in Pendeta Discovery
432,Doktrin Sadd al-Dhara'i' dan pemakaiannya dalam pemerintahan kerajaan negeri Kelantan dari tahun 1990-1998 / Mohd. Ramizu bin Abdullah @ Zakaria.- Details in Pendeta Discovery
433,Dosa menurut perspektif Islam dan Kristian / Azhar Bin Aziz- Details in Pendeta Discovery
434,Drama dakwah di Malaysia : kajian tentang proses penulisan skrip / Ummi Hani Abu Hassan.- Details in Pendeta Discovery
435,The educational aspects of social change in Quran : a study on the efforts of Mahmad Handzic in Bosnia / Nedim Haracic ; supervised by Professor Dato' Dr. Zulkifli Haji Mohd Yusoff- Details in Pendeta Discovery
436,|The effect of family relationship towards the academic achievement of secondary school students  in Sebha, Libya / Zinab Abdalla Salem Lallouh.- Details in Pendeta Discovery|
437,Egyption-Sudanese political relations in the era of Gamal Abdel Nasser (1952-1970M) : historical analytical study / Dalal AlNawari Salama Abd Karim.- Details in Pendeta Discovery
438,Ekologi dakwah di kampung nelayan Pantai Utara Pati Jawa Tengah Indonesia / Asmaji- Details in Pendeta Discovery
439,Elemen kebajikan dan kemungkaran dalam konsert amal di Malaysia : analisis hukum / Mu'allim bin Mohd Bakri.- Details in Pendeta Discovery
440,Elemen motivasi dakwah dalam kursus kecemerlangan diri pelajar di Universiti Teknologi MARA (UiTM) Cawangan Perak / Supani Bin Husain.- Details in Pendeta Discovery
441,Elemen pemikiran kritis menurut perspektif al-Qur'an : kajian Surah al-Rum / Zainoriah Kadri ; diselia oleh Prof. Madya Dr. Mohd Fauzi Hamat.- Details in Pendeta Discovery
442,Elemen saintifik dalam al-Qur'an : analisis terhadap tafsir al-Sha'rawi karangan Muhammad Mutawalli al-Sha'rawi / Selamat bin Amir.- Details in Pendeta Discovery
443,Elemen tazkiyah al-nafs dalam gagasan negara zikir Brunei Darussalam : kajian terhadap amalan kerohanian sebagai asas pembagunan kerohanian golongan belia perlu perhatian (BPP) / Hajah Masuriyati bt Haji Yahya.- Details in Pendeta Discovery
444,|Emansipasi wanita : suatu kajian terhadap pandangan wanita Islam di Universiti Teknologi Mara (UiTM), Kampus Seksyen 17, Shah Alam, Selangor Darul Ehsan / Bateriah binti Alias.- Details in Pendeta Discovery|
445,The emotional effect on public authority : a study from perspective of Siasah Syari'yyah / Mohammed Abdo Othman Al-Muntaser.- Details in Pendeta Discovery
446,Emotional intelligence in the holy quran : a thematic study / Yosra Ibrahim Elrufae Abu Alhassan- Details in Pendeta Discovery
447,Epistemologi fiqh Indonesia : analisis pemikiran Tengku Muhammad Hasbi Ash-Shiddieqy / Liswan Hadi- Details in Pendeta Discovery
448,Epistemologi hukum Islam mengikut pandangan Harun Nasution / Zaid Hamdani.- Details in Pendeta Discovery
449,Epistemologi Islam menurut Iqbal / Mohamad Khairi bin Mohd. Yusoff.- Details in Pendeta Discovery
450,The Eritrean Islamic movement and its political role in Eritrea : case study of the Eritrean Islamic Party for justice and development / Idris Abubeker Ibrahim.- Details in Pendeta Discovery
451,Etika dalam fiqh kepenggunaan / Salzalena binti Salam.- Details in Pendeta Discovery
452,Etika kepenggunaan Islam : rujukan khusus kepada amalan di Persatuan Pengguna Pulau Pinang (CAP) / Muhammad Tarmizi Abdul Rahman.- Details in Pendeta Discovery
453,|Etika kepimpinan menurut Islam : suatu kajian di kalangan pemimpin Melayu peringkat negeri, di Pahang Darul Makmur / Sheikh Abdul Munir Sheikh Abdul Rahim.- Details in Pendeta Discovery|
454,Etika perniagaan dari perspektif Islam : kajian terhadap peniaga Aceh terpilih di Wilayah Persekutuan Kuala Lumpur / Muhammad Abdul Samad ; diselia oleh Dr. Nor Aini Ali.- Details in Pendeta Discovery
455,|Etika saksi mengikut teori fiqh : pengalaman Mahkamah Syariah Kota Bharu, Kelantan dalam perbicaraan kes-kes mal / Muhammad Lutpi bin Haji Nor @ Haji Mohamed Nor.- Details in Pendeta Discovery|
456,Fa`iliyat al-khidmat al-ijtima`iyah fi mu'assasat al-tarbiyah wa-tawjih al-ahdath al-mnharifin bi-Libya wa-qudratuha `ala `ilajihim : dirasah maydaniyah bi-madinah Tarabulus / Amal Amhamad Abu `Ujaylah Hammud.- Details in Pendeta Discovery
457,Fahaman dan amalan tabaruj di kalangan wanita : satu kajian di Alor Setar/ Mohd Asri bin Saad.- Details in Pendeta Discovery
458,Fahm al-talabah li-zahirah al-ikhtilat : dirasah maydaniyah fi Jami`at San`a / Al-Miqdad `Ali Ahmad al-Shami.- Details in Pendeta Discovery
459,Fakhr al-Din al-Razi wa-dawruha tatawwur al-madrasah al-Ash`ari wa-falsafah `ilm al-kalam dirasah tahlilah muqaranah / Mohammad Abdel Hamid Salim Qatawneh.- Details in Pendeta Discovery
460,|Faktor dorongan jenayah rogol di Malaysia dan program pemulihannya : kajian di penjara Sungai Udang, Melaka / Zaizul bin Ab. Rahman.- Details in Pendeta Discovery|
461,Faktor insaniah dalam pengurusan kualiti : kajian di Majlis Agama Islam Selangor / Musaiyadah Ahmadun ; diselia oleh Dr Siti Arni Basir.- Details in Pendeta Discovery
462,|Faktor keruntuhan akhlak remaja Islam luar bandar di Daerah Kota Tinggi, Johor / Husin bin Junoh.- Details in Pendeta Discovery|
463,Faktor pemilihan makanan halal dalam kalangan pengguna Muslim Singapura / Nurzafeerah binte Zakaria ; diselia oleh Dr. Mohd Anuar Ramli.- Details in Pendeta Discovery
464,Faktor pengamalan perancang keluarga di Putrajaya : analisis berdasarkan maqasid al-syariah / Nor Asmahan binti Abdul Kadir ; diselia oleh Prof. Madya Datin Dr. Noor Naemah Abdul Rahman.- Details in Pendeta Discovery
465,Faktor yang mempengaruhi pembayaran zakat di syarikat tersenarai awam di Malaysia / Adibah binti Ab Wahab.- Details in Pendeta Discovery
466,Faktor yang mempengaruhi sumbang mahram : persepsi guru di beberapa buah sekolah daerah Gombak / Salbiah binti Mohamed Salleh@Salleh.- Details in Pendeta Discovery
467,Faktor-faktor perubahan Qawl Qadim kepada Qawl Jadid Imam Al-Shafii : hubungannya dengan fiqh kontemporari / Siti Khurshiah bt. Mohd. Mansor.- Details in Pendeta Discovery
468,Falsafah kebahagiaan menurut Al-Ghazali : kajian terhadap kefahaman masyarakat Melayu di Wilayah Persekutuan Kuala Lumpur / Salasiah bt. Hanin Hamjah.- Details in Pendeta Discovery
469,Falsafah pendidikan menurut Ibn Khaldun dan John Dewey : kajian perbandingan / Abd Munir bin Mohamed Noh.- Details in Pendeta Discovery
470,Falsafah sosial Ibn Khaldun dan perbandingannya dengan falsafah sosial neoplationis Islam / Nazli bin Jaafar.- Details in Pendeta Discovery
471,|Fasakh kerana keganasan rumah tangga menurut undang-undang No.1 Tahun 1974 dan PP No.9 Tahun 1975 : kajian di pengadilan agama Kerinchi, Jambi, Sumatera, Indonesia / Mulyadi.- Details in Pendeta Discovery|
472,|Fatwa fiqh muamalah Majelis Ulama Indonesia : studi analisis ke atas pemikiran hukum, metode istinbat dan penyerapannya ke dalam peraturan perundangan / Cholil Nafis.- Details in Pendeta Discovery|
473,Fatwa jawatankuasa perundingan hukum syarak Negeri Pahang dari tahun 1980 hingga 1997 : satu analisis / Ahmad Zaharuddin Bin Mohd Alias.- Details in Pendeta Discovery
474,Fatwa Jemaah Ulamak Kelantan tahun 1920an hingga 1990an : satu analisis / Noor Naemah binti Abd. Rahman.- Details in Pendeta Discovery
475,Fatwa Negeri Kelantan dalam ibadat : satu analisis / Mohamad Nabil Mohamad Shukri.- Details in Pendeta Discovery
476,|Fatwa pengharaman Ahmadiyah oleh Majelis Ulama Indonesia tahun 2005 dan kesannya terhadap aspek sosial : kajian di Alun-Alun Contong, Surabaya, Indonesia / Hudi Hidayat- Details in Pendeta Discovery|
477,Filem Ketika Cinta Bertasbih mengikut perspektif hukum Islam / Mohamad Shafiei Ayub- Details in Pendeta Discovery
478,Filling the constitutional lacunae concerning Islamic banking and finance litigations in Nigeria : towards national harmony / Muhammad Bashir Alkali.- Details in Pendeta Discovery
479,Financial penalties in Islamic and Yemeni Laws and their judicial applications / Abdo Abdullah Abdullah Saumaah ; supervised by Profesor Dr Ahmad Hidayat Buang- Details in Pendeta Discovery
480,Fiqh al-ahwal al-shakhsiyah wa-waqi`ah fi al-mujtama` al-Albani fi daw' ghayab al-tashri`at al-Islamiyah / Klodjan Adriatik Zaimaj.- Details in Pendeta Discovery
481,Fiqh Ibn Hazm fi al-`ibadah : dirasah muqaranah bayna a'ra'ihi wa a'ra' al-jumhur / Marwan ibn Ahmad ibn Muhammad al-Ba`dani.- Details in Pendeta Discovery
482,Fungsi majlis penasihat syariah dalam amalan perbankan Islam di Malaysia : kajian terhadap Bank Muamalat Malaysia Berhad dan RHB Islamic Bank Berhad / Ahmad Faizol Ismail.- Details in Pendeta Discovery
483,Gagasan etika global Hans Kung menurut perspektif Islam / Mohd Khairul Naim bin Che Nordin- Details in Pendeta Discovery
484,Gaya hidup sihat : suatu kajian mengenai pemakanan menurut al-Qur'an dan sains / Monika @ Munirah binti Abd Razzak.- Details in Pendeta Discovery
485,Gaya kepemimpinan Khulafa'Al-Rasyidin dan relevennya dengan kepemimpinan ummah masa kini / Mahamad bin Senik.- Details in Pendeta Discovery
486,Gelagat pemilihan hotel halal dalam kalangan pengguna muslim : kajian dari perspektif ekonomi Islam / Afza Wahidah Kamaruddin ; diselia oleh Dr. Asmak Ab Rahman.- Details in Pendeta Discovery
487,|Gelagat penggunaan barang keperluan di kalangan pengguna Muslim : kajian perbandingan di jajahan Pasir Puteh, Kelantan dan daerah Petaling Jaya, Selangor / Izhan Hamidi bin Ibrahim.- Details in Pendeta Discovery|
488,Gelagat perbelanjaan perkahwinan masyarakat Melayu muslim menurut perspektif Syariah / Syh Noorul Madihah binti Syed Husin.- Details in Pendeta Discovery
489,Gerakan 
490,Gerakan anti Hadith di Malaysia : suatu kajian dalam internet / Najah Nadiah binti Haji Amran.- Details in Pendeta Discovery
491,|Gerakan dakwah al-Mahdiyyah di Sudan : kajian khusus tentang pengaruhan dari segi sosial, ekonomi dan politik / Noha Gamer Eldin Mohamed.- Details in Pendeta Discovery|
492,Gerakan dakwah di Kota Kinabalu : kajian terhadap Pertubuhan Islam Seluruh Sabah (USIA) / Suzanah binti Nilam.- Details in Pendeta Discovery
493,|Gerakan Islam dan penentangnya terhadap nasionalisme di daerah Marang, Terengganu / Asiah bte Ali.- Details in Pendeta Discovery|
494,Gerakan kristianisasi di kalangan masyarakat Islam : kajian di negara Brunei Darussalam / Haji Mail bin Besar.- Details in Pendeta Discovery
495,|Gerakan pembaharuan dalam Islam di Sumatera Barat : suatu kajian perbandingan antara gerakan paderi, kaum muda dan organisasi persyarikatan Muhammadiyah / Kasmuri Selamat.- Details in Pendeta Discovery|
496,Ghalat dalam akad kontrak : satu kajian mengikut undang-undang mu'amalat Islam / Omar bin Said.- Details in Pendeta Discovery
497,Gharar dalam kontrak derivatif komoditi : kajian dari perspektif ekonomi Islam / Nadhirah Nordin.- Details in Pendeta Discovery
498,God's actions (Af'al Allah) and human deeds (Af'al al-'Ibad) according to Muhammad Abduh's concept of al-tawhid with reference to his work Risalah al-Tawhid / Nissa Marisa ; diselia oleh Dr. Wan Adli Wan Ramli- Details in Pendeta Discovery
499,|Golongan Ibn Sabil dan Muallaf Qulubuhum sebagai penerima zakat : satu kajian pelaksanaannya di Bahagian Zakat, Majlis Agama Islam dan Adat Melayu Negeri Terengganu / Mohd Zulkifli bin Ibrahim.- Details in Pendeta Discovery|
500,Graduan wanita pascasiswazah Akademi Pengajian Islam Universiti Malaya (1992-2012) : masalah dan cabaran / Nang Naemah Nik Dahalan ; diselia oleh Profesor Madya Dr. Mohd Roslan Mohd Nor- Details in Pendeta Discovery
501,|Guarantee of basic human rights : a comparative study between Islamic law, International Charters and Algerian constitution / Yassine Belkamel.- Details in Pendeta Discovery|
502,Hadhf dan ithbat al-alif dalam ilmu Rasm Uthmani : kajian terhadap tiga Mushaf terpilih / Ahmad Baha' bin Mokhtar.- Details in Pendeta Discovery
503,Hadis Ahad dalam akidah Islam : tumpuan utama kepada hadis-hadis tentang Imam Mahdi / Rosmawati bt Ali @ Mat Zin.- Details in Pendeta Discovery
504,Hadis daif mengenai kelebihan menuntut ilmu / Mamad Yaidi Toklubok.- Details in Pendeta Discovery
505,Hadis dalam kitab al-Durr al-Thamin karangan Syeikh Daud al-Fatani : takhrij dan analisis / Mazlan Sidek.- Details in Pendeta Discovery
506,Hadis-hadis dalam Kasyf al-ghummah juzuk pertama karya Syeikh Daud al-Fatani : takhrij dan ulasan / Rosni Wazir.- Details in Pendeta Discovery
507,Hadis-hadis dalam kitab al-Janaiz Sunan Abi Daud : takhrij dan analisis / Abdullah Abu Bakar ; diselia oleh Prof. Madya Dr. Mohd Muhiden Abd. Rahman.- Details in Pendeta Discovery
508,Hadith al-ijarah dalam al-Sahihayn : prinsip dan aplikasi dalam mu'amalah semasa / Mohd. Ashrof Zaki bin Yaakob.- Details in Pendeta Discovery
509,Hadith al-Imam al-Baghawi dalam Tafsir Ma'alim al-Tanzil : kajian khusus tentang surah al-Fatihah dan al-Baqarah / Romlah Abubakar Askar.- Details in Pendeta Discovery
510,Hadith daif dalam khutbah Jumaat : kajian terhadap khutbah-khutbah yang dikeluarkan oleh Majlis Agama Islam Negeri Kedah (dari tahun 1995-2000) / Roshimah Shamsudin.- Details in Pendeta Discovery
511,Hadith dalam kitab Jawi : tumpuan terhadap kitab Mihah al-Qarib karangan Tuan Tabal / Norhasnira bt. Ibrahim.- Details in Pendeta Discovery
512,Hadith-hadith akidah di dalam kitab-kitab jawi : tumpuan kepada Kitab `Aqidah al-Najin / Hasbullah bin Mohamad.- Details in Pendeta Discovery
513,Hadith-hadith al-Hammam dalam Sunan Abu Dawud al-Sijistani : analisis aplikasi terhadap spa perempuan di Banda Aceh / Jannah Lukman ; diselia oleh Prof. Madya Dr. Ishak Sulaiman.- Details in Pendeta Discovery
514,Hadith-hadith berkaitan bid'ah : analisis terhadap hadith-hadith Sunan al-Sittah / Amran Bin Abdul Halim.- Details in Pendeta Discovery
515,Hadith-hadith berkenaan tasawuf dalam kitab-kitab Jawi : takhrij dan analisis / Abdul Fatah bin Wan Sidek.- Details in Pendeta Discovery
516,Hadith-hadith daif dan palsu dalam Nasa'ih al-ibad oleh Nawawi Benten : pengaruhnya terhadap masyarakat Islam di Sumatera / Arwansyah bin Kirin.- Details in Pendeta Discovery
517,Hadith-hadith dalam Bughyah al-Tullab karangan Sheikh Daud al- Fatani (jilid kedua) : takhrij dan analisis / Abdul Azis Bin Awang Kechik.- Details in Pendeta Discovery
518,Hadith-hadith dalam Bughyah al-tullab karangan Sheikh Daud al-Fatani (Juzuk 1) : takhrij dan analisis / Itsama-e Nawae.- Details in Pendeta Discovery
519,Hadith-hadith dalam karya Syeikh 'Abd. al-Qadir al-Mandili : takhrij dan analisis / Mohammed Bazri Che Harun.- Details in Pendeta Discovery
520,Hadith-hadith dalam kitab Sayr al-Salikin karangan Syeikh 'Abd al-Samad al-Falimbani : satu kajian dalam bab al-Salat / Wan Aminurrashid bin Wan Abd Hamid.- Details in Pendeta Discovery
521,Hadith-hadith mengenai hijab dalam Sahih Muslim : analisis terhadap metodologi dan pemikiran Sisters In Islam / Shah Rizul Izyan Zulkiply- Details in Pendeta Discovery
522,Hadith-Hadith muamalat maliyyah dalam Kitab-kitab Jawi terpilih : takhrij dan analisis / Mohd Khairul Nizam Zainan Nazri.- Details in Pendeta Discovery
523,Hadith-hadith mukhtalaf dan pendedahannya di kalangan ilmuan Islam di Kuala Terengganu / Rohaizan Baru.- Details in Pendeta Discovery
524,Hadith-Hadith munakahat dalam Kitab Jawi : takhrij dan analisis kitab Muhimmah dan Jam' Al-Fawa'id wa Jawahir Al-Qala'id / Muhammad Faidz b. Mohd Fadzil ; Diselia oleh Prof Madya Dr Fauzi bin Deraman.- Details in Pendeta Discovery
525,Hadith-Hadith wasiat dan hibah di dalam al-Sunan al-Sittah : takhrij dan analisis hukum / Rizalman Muhammad.- Details in Pendeta Discovery
526,|Hafazan al-Quran dan hubungannya dengan kecemerlangan pelajar : kajian di Maahad Tahfiz al-Quran wal Qiraat Pulai Chondong, Kelantan dari tahun 1997 hingga 2007 / Muhaidi Hj. Mustaffa.- Details in Pendeta Discovery|
527,Haji Ahmad bin Mat Som Pergau dan sumbangannya dalam pengajian tarannum di Kelantan / Wan Fakhrul Razi bin Wan Mohamad.- Details in Pendeta Discovery
528,|Haji Ahmad Faqir al-Kerinci : sumbangan pemikirannya terhadap perkembangan Islam di Kerinci, Jambi, Indonesia / Darmadi Saleh.- Details in Pendeta Discovery|
529,Hak politik bukan Islam menurut perspektif Islam dan Perlembagaan Persekutuan / Mohd Zamani bin Ismail.- Details in Pendeta Discovery
530,Hak wanita dalam undang-undang keluarga Islam di Brunei / by Hajah Masnon binti Haji Ibrahim.- Details in Pendeta Discovery
531,Hakcipta dari aspek teori harta intelek menurut perspektif Islam / Nor Liza binti Mohamad.- Details in Pendeta Discovery
532,Hak-hak wanita mualaf dalam penjagaan anak (hadanah) menurut ordinan undang-undang keluarga Islam (Sarawak) 2001 / Sharifah Nooraida binti Wan Hasan.- Details in Pendeta Discovery
533,Hamba abdi menurut al-Qur'an : kajian tafsir Maudu`i / Abd. Wahid.- Details in Pendeta Discovery
534,Harab elreda fi ahed al khalifa abi baker alsdeaq : wa derasa tahlilia li ahm awamelha wa asbabaha / Rabiea Mohamad Ahmed Abudaher.- Details in Pendeta Discovery
535,Harb al-riddah fi `ahd al-khalifah Abi Bakr al-Siddiq : wa dirasah tahliliyah li-aham `awamiliha wa asbabiha / Rabi`ah Muhammad Ahmad Abu Zahir.- Details in Pendeta Discovery
536,Harmoni antara umat beragama di Indonesia : kajian perbandingan kerukunan umat Islam dan Hindu di Bali dan Jawa Timur / Mohamad Ali Hisyam.- Details in Pendeta Discovery
537,Harun Yahya dan kritikannya terhadap teori evolusi Darwinisme / Abdul Halim bin Ibrahim- Details in Pendeta Discovery
538,Hibah berta`liq dan penggunaannya dalam takaful : kajian dari perspektif fiqh / Mohd Kamil Ahmad.- Details in Pendeta Discovery
539,Hifz huquq al-tifl fi al-Islam halat al-harb : al-tifl al-Filastini namudhajan / Ahmad Sami al-Qudsi.- Details in Pendeta Discovery
540,Hikayat Perang Sabil Karya Teungku Chik Pante Kulu : kajian analisis teks / Arda Bili.- Details in Pendeta Discovery
541,Himpunan Mahasiswa Islam : suatu kajian mengenai sejarah dan sumbangannya terhadap Gerakan Islam Indonesia / Rafiuddin Afkari.- Details in Pendeta Discovery
542,Hiwar al-muhadarat min al-manzur al-Qur'ani : dirasah mawdu`iyah / Ashraf M. Zedan.- Details in Pendeta Discovery
543,Horizons of cultural co-existence in the lights of surat al-Ma`eda / Omar AbdulHafeez Abdullah Mohammad.- Details in Pendeta Discovery
